url,released_on,name,score,aired_on,kind,episodes,image,episodes_aired,russian,id,status
/animes/33253-ajin-part-2,2016-12-24,Ajin Part 2,7.57,2016-10-08,tv,13,"{'original': '/system/animes/original/33253.jpg?1701397026', 'preview': '/system/animes/preview/33253.jpg?1701397026', 'x96': '/system/animes/x96/33253.jpg?1701397026', 'x48': '/system/animes/x48/33253.jpg?1701397026'}",13,Нелюдь 2,33253,released
/animes/33255-saiki-kusuo-no-nan,2016-12-26,Saiki Kusuo no Ψ-nan,8.41,2016-07-04,tv,120,"{'original': '/system/animes/original/33255.jpg?1701437142', 'preview': '/system/animes/preview/33255.jpg?1701437142', 'x96': '/system/animes/x96/33255.jpg?1701437142', 'x48': '/system/animes/x48/33255.jpg?1701437142'}",105,Ох уж этот экстрасенс Сайки Кусуо!,33255,released
/animes/33262-chobitto-zukan,2017-06-29,Chobitto Zukan,0.0,2016-07-07,tv,52,"{'original': '/system/animes/original/33262.jpg?1701403577', 'preview': '/system/animes/preview/33262.jpg?1701403577', 'x96': '/system/animes/x96/33262.jpg?1701403577', 'x48': '/system/animes/x48/33262.jpg?1701403577'}",0,,33262,released
/animes/33267-jinxiu-shenzhou-qi-you-ji,2014-01-01,Jinxiu Shenzhou: Qi You Ji,0.0,2013-11-18,tv,26,"{'original': '/system/animes/original/33267.jpg?1701416953', 'preview': '/system/animes/preview/33267.jpg?1701416953', 'x96': '/system/animes/x96/33267.jpg?1701416953', 'x48': '/system/animes/x48/33267.jpg?1701416953'}",52,Великолепный Китай: Чудесное путешествие,33267,released
/animes/3327-giant-gorg,1984-09-27,Giant Gorg,7.24,1984-04-05,tv,26,"{'original': '/system/animes/original/3327.jpg?1701410554', 'preview': '/system/animes/preview/3327.jpg?1701410554', 'x96': '/system/animes/x96/3327.jpg?1701410554', 'x48': '/system/animes/x48/3327.jpg?1701410554'}",0,Горг-колосс,3327,released
/animes/33274-onara-gorou,2016-09-24,Onara Gorou,5.52,2016-07-03,tv,13,"{'original': '/system/animes/original/33274.jpg?1701431454', 'preview': '/system/animes/preview/33274.jpg?1701431454', 'x96': '/system/animes/x96/33274.jpg?1701431454', 'x48': '/system/animes/x48/33274.jpg?1701431454'}",6,Пук Горо,33274,released
/animes/33290-gra-p-rodeo-ii,2016-12-30,Gra-P & Rodeo II,0.0,2016-07-01,tv,27,"{'original': '/system/animes/original/33290.jpg?1701411175', 'preview': '/system/animes/preview/33290.jpg?1701411175', 'x96': '/system/animes/x96/33290.jpg?1701411175', 'x48': '/system/animes/x48/33290.jpg?1701411175'}",15,ГураП и Родео 2,33290,released
/animes/33299-magic-kyun-renaissance,2016-12-25,Magic-Kyun! Renaissance,7.01,2016-10-02,tv,13,"{'original': '/system/animes/original/33299.jpg?1701424282', 'preview': '/system/animes/preview/33299.jpg?1701424282', 'x96': '/system/animes/x96/33299.jpg?1701424282', 'x48': '/system/animes/x48/33299.jpg?1701424282'}",13,Волшебство: Ренессанс,33299,released
/animes/333-mama-wa-shougaku-4-nensei,1992-12-25,Mama wa Shougaku 4-nensei,7.43,1992-01-10,tv,51,"{'original': '/system/animes/original/333.jpg?1701425442', 'preview': '/system/animes/preview/333.jpg?1701425442', 'x96': '/system/animes/x96/333.jpg?1701425442', 'x48': '/system/animes/x48/333.jpg?1701425442'}",0,Мама-четвероклассница,333,released
/animes/33300-manga-kotowaja-jiten,1982-06-13,Manga Kotowaja Jiten,0.0,1980-10-11,tv,88,"{'original': '/system/animes/original/33300.jpg?1701425506', 'preview': '/system/animes/preview/33300.jpg?1701425506', 'x96': '/system/animes/x96/33300.jpg?1701425506', 'x48': '/system/animes/x48/33300.jpg?1701425506'}",0,Энциклопедия поговорок,33300,released
/animes/33310-peach-command-shin-momotarou-densetsu,1991-04-01,Peach Command Shin Momotarou Densetsu,0.0,1990-10-08,tv,24,"{'original': '/system/animes/original/33310.jpg?1701432880', 'preview': '/system/animes/preview/33310.jpg?1701432880', 'x96': '/system/animes/x96/33310.jpg?1701432880', 'x48': '/system/animes/x48/33310.jpg?1701432880'}",0,Новая легенда о Момотаро,33310,released
/animes/33314-digimon-universe-appli-monsters,2017-09-30,Digimon Universe: Appli Monsters,6.57,2016-10-01,tv,52,"{'original': '/system/animes/original/33314.jpg?1701405965', 'preview': '/system/animes/preview/33314.jpg?1701405965', 'x96': '/system/animes/x96/33314.jpg?1701405965', 'x48': '/system/animes/x48/33314.jpg?1701405965'}",52,Вселенная Дигимонов: Монстры из приложения,33314,released
/animes/3332-stop-hibari-kun,1984-01-27,Stop!! Hibari-kun!,7.01,1983-05-20,tv,35,"{'original': '/system/animes/original/3332.jpg?1701441970', 'preview': '/system/animes/preview/3332.jpg?1701441970', 'x96': '/system/animes/x96/3332.jpg?1701441970', 'x48': '/system/animes/x48/3332.jpg?1701441970'}",0,"Стоп, Хибари!",3332,released
/animes/33337-acca-13-ku-kansatsu-ka,2017-03-28,ACCA: 13-ku Kansatsu-ka,7.66,2017-01-10,tv,12,"{'original': '/system/animes/original/33337.jpg?1701396630', 'preview': '/system/animes/preview/33337.jpg?1701396630', 'x96': '/system/animes/x96/33337.jpg?1701396630', 'x48': '/system/animes/x48/33337.jpg?1701396630'}",12,АККА: Инспекция по 13 округам,33337,released
/animes/33341-time-travel-shoujo-mari-waka-to-8-nin-no-kagakusha-tachi,2016-09-24,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,6.49,2016-07-09,tv,12,"{'original': '/system/animes/original/33341.jpg?1701445095', 'preview': '/system/animes/preview/33341.jpg?1701445095', 'x96': '/system/animes/x96/33341.jpg?1701445095', 'x48': '/system/animes/x48/33341.jpg?1701445095'}",12,"Путешественницы во времени: Мари, Вака и восемь учёных",33341,released
/animes/3335-haikara-san-ga-tooru,1979-03-31,Haikara-san ga Tooru,7.23,1978-06-03,tv,42,"{'original': '/system/animes/original/3335.jpg?1701411908', 'preview': '/system/animes/preview/3335.jpg?1701411908', 'x96': '/system/animes/x96/3335.jpg?1701411908', 'x48': '/system/animes/x48/3335.jpg?1701411908'}",0,Госпожа Умница,3335,released
/animes/33352-violet-evergarden,2018-04-05,Violet Evergarden,8.67,2018-01-11,tv,13,"{'original': '/system/animes/original/33352.jpg?1701448263', 'preview': '/system/animes/preview/33352.jpg?1701448263', 'x96': '/system/animes/x96/33352.jpg?1701448263', 'x48': '/system/animes/x48/33352.jpg?1701448263'}",13,Вайолет Эвергарден,33352,released
/animes/33354-cardcaptor-sakura-clear-card-hen,2018-06-10,Cardcaptor Sakura: Clear Card-hen,7.66,2018-01-07,tv,22,"{'original': '/system/animes/original/33354.jpg?1701401936', 'preview': '/system/animes/preview/33354.jpg?1701401936', 'x96': '/system/animes/x96/33354.jpg?1701401936', 'x48': '/system/animes/x48/33354.jpg?1701401936'}",22,Сакура — собирательница карт: Прозрачные карты,33354,released
/animes/33362-starmyu-2nd-season,2017-06-20,Starmyu 2nd Season,7.28,2017-04-04,tv,12,"{'original': '/system/animes/original/33362.jpg?1701441852', 'preview': '/system/animes/preview/33362.jpg?1701441852', 'x96': '/system/animes/x96/33362.jpg?1701441852', 'x48': '/system/animes/x48/33362.jpg?1701441852'}",12,Музыкальная школа звёзд 2,33362,released
/animes/33377-trickster-edogawa-ranpo-shounen-tanteidan-yori,2017-03-28,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",6.25,2016-10-04,tv,24,"{'original': '/system/animes/original/33377.jpg?1701446187', 'preview': '/system/animes/preview/33377.jpg?1701446187', 'x96': '/system/animes/x96/33377.jpg?1701446187', 'x48': '/system/animes/x48/33377.jpg?1701446187'}",24,Обманщик: «Юные детективы» Рампо Эдогавы,33377,released
/animes/33383-mask-masters,,Mask Masters,0.0,2013-01-01,tv,26,"{'original': '/system/animes/original/33383.jpg?1701426034', 'preview': '/system/animes/preview/33383.jpg?1701426034', 'x96': '/system/animes/x96/33383.jpg?1701426034', 'x48': '/system/animes/x48/33383.jpg?1701426034'}",0,Мастера масок,33383,released
/animes/33394-mahou-shoujo-naria-girls,2016-09-22,Mahou Shoujo? Naria☆Girls,3.88,2016-07-07,tv,12,"{'original': '/system/animes/original/33394.jpg?1701424869', 'preview': '/system/animes/preview/33394.jpg?1701424869', 'x96': '/system/animes/x96/33394.jpg?1701424869', 'x48': '/system/animes/x48/33394.jpg?1701424869'}",12,Девочки-волшебницы? Девушки Нарии,33394,released
/animes/33398-neko-konogoro,2016-10-05,Neko Konogoro,0.0,2016-06-08,tv,50,"{'original': '/system/animes/original/33398.jpg?1701428955', 'preview': '/system/animes/preview/33398.jpg?1701428955', 'x96': '/system/animes/x96/33398.jpg?1701428955', 'x48': '/system/animes/x48/33398.jpg?1701428955'}",0,Коты Коногоро,33398,released
/animes/334-marmalade-boy,1995-09-03,Marmalade Boy,7.43,1994-03-13,tv,76,"{'original': '/system/animes/original/334.jpg?1701425713', 'preview': '/system/animes/preview/334.jpg?1701425713', 'x96': '/system/animes/x96/334.jpg?1701425713', 'x48': '/system/animes/x48/334.jpg?1701425713'}",0,Мальчик-мармелад,334,released
/animes/33414-otona-no-ikkyuu-san,2016-12-28,Otona no Ikkyuu-san,0.0,2016-06-06,tv,13,"{'original': '/system/animes/original/33414.jpg?1701432269', 'preview': '/system/animes/preview/33414.jpg?1701432269', 'x96': '/system/animes/x96/33414.jpg?1701432269', 'x48': '/system/animes/x48/33414.jpg?1701432269'}",0,,33414,released
/animes/33419-12-sai-chicchana-mune-no-tokimeki-2nd-season,2016-12-19,12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.59,2016-10-03,tv,12,"{'original': '/system/animes/original/33419.jpg?1701396186', 'preview': '/system/animes/preview/33419.jpg?1701396186', 'x96': '/system/animes/x96/33419.jpg?1701396186', 'x48': '/system/animes/x48/33419.jpg?1701396186'}",12,12 лет: Биение маленького сердца 2,33419,released
/animes/33421-yi-ren-zhi-xia,2016-09-24,Yi Ren Zhi Xia,6.82,2016-07-09,tv,12,"{'original': '/system/animes/original/33421.jpg?1701450879', 'preview': '/system/animes/preview/33421.jpg?1701450879', 'x96': '/system/animes/x96/33421.jpg?1701450879', 'x48': '/system/animes/x48/33421.jpg?1701450879'}",12,Один из отвергнутых: Изгой,33421,released
/animes/33430-oscar-s-oasis,2011-06-15,Oscar's Oasis,6.52,2011-02-28,tv,78,"{'original': '/system/animes/original/33430.jpg?1701432041', 'preview': '/system/animes/preview/33430.jpg?1701432041', 'x96': '/system/animes/x96/33430.jpg?1701432041', 'x48': '/system/animes/x48/33430.jpg?1701432041'}",0,Оазис Оскара,33430,released
/animes/33431-vicky-and-johnny,,Vicky and Johnny,0.0,2007-01-01,tv,104,"{'original': '/system/animes/original/33431.jpg?1701447986', 'preview': '/system/animes/preview/33431.jpg?1701447986', 'x96': '/system/animes/x96/33431.jpg?1701447986', 'x48': '/system/animes/x48/33431.jpg?1701447986'}",0,Вики и Джонни,33431,released
/animes/33433-shuumatsu-no-izetta,2016-12-17,Shuumatsu no Izetta,6.75,2016-10-01,tv,12,"{'original': '/system/animes/original/33433.jpg?1701440810', 'preview': '/system/animes/preview/33433.jpg?1701440810', 'x96': '/system/animes/x96/33433.jpg?1701440810', 'x48': '/system/animes/x48/33433.jpg?1701440810'}",12,"Изетта, последняя ведьма",33433,released
/animes/33434-heybot,2017-09-24,Heybot!,6.53,2016-09-18,tv,50,"{'original': '/system/animes/original/33434.jpg?1701413539', 'preview': '/system/animes/preview/33434.jpg?1701413539', 'x96': '/system/animes/x96/33434.jpg?1701413539', 'x48': '/system/animes/x48/33434.jpg?1701413539'}",31,Хейбот!,33434,released
/animes/33447-piace-watashi-no-italian,2017-03-29,Piace: Watashi no Italian,5.88,2017-01-11,tv,12,"{'original': '/system/animes/original/33447.jpg?1701433350', 'preview': '/system/animes/preview/33447.jpg?1701433350', 'x96': '/system/animes/x96/33447.jpg?1701433350', 'x48': '/system/animes/x48/33447.jpg?1701433350'}",12,Вкусно! Моя итальянская кухня,33447,released
/animes/3345-mikan-enikki,1993-06-18,Mikan Enikki,7.17,1992-10-16,tv,30,"{'original': '/system/animes/original/3345.jpg?1701426906', 'preview': '/system/animes/preview/3345.jpg?1701426906', 'x96': '/system/animes/x96/3345.jpg?1701426906', 'x48': '/system/animes/x48/3345.jpg?1701426906'}",0,Микан — оранжевый кот,3345,released
/animes/33462-bernard-jou-iwaku,2016-12-23,Bernard-jou Iwaku.,5.96,2016-10-07,tv,12,"{'original': '/system/animes/original/33462.jpg?1701400379', 'preview': '/system/animes/preview/33462.jpg?1701400379', 'x96': '/system/animes/x96/33462.jpg?1701400379', 'x48': '/system/animes/x48/33462.jpg?1701400379'}",12,Сказала мисс Бернард,33462,released
/animes/33473-tokyo-futago-athletic,2017-01-07,Tokyo Futago Athletic,5.67,2016-12-30,tv,8,"{'original': '/system/animes/original/33473.jpg?1701445474', 'preview': '/system/animes/preview/33473.jpg?1701445474', 'x96': '/system/animes/x96/33473.jpg?1701445474', 'x48': '/system/animes/x48/33473.jpg?1701445474'}",0,Спортивный турнир токийских близнецов,33473,released
/animes/33475-busou-shoujo-machiavellianism,2017-06-21,Busou Shoujo Machiavellianism,6.88,2017-04-05,tv,12,"{'original': '/system/animes/original/33475.jpg?1701401607', 'preview': '/system/animes/preview/33475.jpg?1701401607', 'x96': '/system/animes/x96/33475.jpg?1701401607', 'x48': '/system/animes/x48/33475.jpg?1701401607'}",12,Тирания вооружённых девушек,33475,released
/animes/33479-muzumuzu-eighteen,2017-01-14,Muzumuzu Eighteen,0.0,2016-05-03,tv,20,"{'original': '/system/animes/original/33479.jpg?1701428253', 'preview': '/system/animes/preview/33479.jpg?1701428253', 'x96': '/system/animes/x96/33479.jpg?1701428253', 'x48': '/system/animes/x48/33479.jpg?1701428253'}",0,,33479,released
/animes/33486-boku-no-hero-academia-2nd-season,2017-09-30,Boku no Hero Academia 2nd Season,8.09,2017-04-01,tv,25,"{'original': '/system/animes/original/33486.jpg?1701400991', 'preview': '/system/animes/preview/33486.jpg?1701400991', 'x96': '/system/animes/x96/33486.jpg?1701400991', 'x48': '/system/animes/x48/33486.jpg?1701400991'}",25,Моя геройская академия 2,33486,released
/animes/33489-little-witch-academia-tv,2017-06-26,Little Witch Academia (TV),7.81,2017-01-09,tv,25,"{'original': '/system/animes/original/33489.jpg?1701423287', 'preview': '/system/animes/preview/33489.jpg?1701423287', 'x96': '/system/animes/x96/33489.jpg?1701423287', 'x48': '/system/animes/x48/33489.jpg?1701423287'}",25,Академия ведьмочек,33489,released
/animes/3349-kiddy-girl-and,2010-03-26,Kiddy GiRL-AND,6.83,2009-10-16,tv,24,"{'original': '/system/animes/original/3349.jpg?1701420100', 'preview': '/system/animes/preview/3349.jpg?1701420100', 'x96': '/system/animes/x96/3349.jpg?1701420100', 'x48': '/system/animes/x48/3349.jpg?1701420100'}",0,Детское подразделение 2,3349,released
/animes/33490-kaitou-joker-4th-season,2016-12-26,Kaitou Joker 4th Season,7.33,2016-10-03,tv,13,"{'original': '/system/animes/original/33490.jpg?1701417932', 'preview': '/system/animes/preview/33490.jpg?1701417932', 'x96': '/system/animes/x96/33490.jpg?1701417932', 'x48': '/system/animes/x48/33490.jpg?1701417932'}",13,Загадочный Джокер 4,33490,released
/animes/335-matantei-loki-ragnarok,2003-09-27,Matantei Loki Ragnarok,7.25,2003-04-05,tv,26,"{'original': '/system/animes/original/335.jpg?1701426011', 'preview': '/system/animes/preview/335.jpg?1701426011', 'x96': '/system/animes/x96/335.jpg?1701426011', 'x48': '/system/animes/x48/335.jpg?1701426011'}",0,Мифический детектив Локи: Рагнарёк,335,released
/animes/33502-shuumatsu-nani-shitemasu-ka-isogashii-desu-ka-sukutte-moratte-ii-desu-ka,2017-06-27,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7.67,2017-04-11,tv,12,"{'original': '/system/animes/original/33502.jpg?1701440805', 'preview': '/system/animes/preview/33502.jpg?1701440805', 'x96': '/system/animes/x96/33502.jpg?1701440805', 'x48': '/system/animes/x48/33502.jpg?1701440805'}",12,Что ты будешь делать во время апокалипсиса? Будешь ли ты занят? Могу ли я спасти тебя?,33502,released
/animes/33531-juushinki-pandora,2018-09-20,Juushinki Pandora,6.32,2018-03-29,tv,26,"{'original': '/system/animes/original/33531.jpg?1701417464', 'preview': '/system/animes/preview/33531.jpg?1701417464', 'x96': '/system/animes/x96/33531.jpg?1701417464', 'x48': '/system/animes/x48/33531.jpg?1701417464'}",26,Небесная машина Пандора,33531,released
/animes/33532-twin-angel-break,2017-06-23,Twin Angel Break,6.0,2017-04-07,tv,12,"{'original': '/system/animes/original/33532.jpg?1701446757', 'preview': '/system/animes/preview/33532.jpg?1701446757', 'x96': '/system/animes/x96/33532.jpg?1701446757', 'x48': '/system/animes/x48/33532.jpg?1701446757'}",12,Двойной ангел: Прорыв,33532,released
/animes/33538-shima-kousaku-no-asia-risshi-den,2015-02-13,Shima Kousaku no Asia Risshi-den,0.0,2013-05-10,tv,26,"{'original': '/system/animes/original/33538.jpg?1701439729', 'preview': '/system/animes/preview/33538.jpg?1701439729', 'x96': '/system/animes/x96/33538.jpg?1701439729', 'x48': '/system/animes/x48/33538.jpg?1701439729'}",0,"Косаку Сима, предприниматель из Азии",33538,released
/animes/33540-shima-kousaku-no-asia-shinseki-den,,Shima Kousaku no Asia Shinseki-den,0.0,2016-01-01,tv,30,"{'original': '/system/animes/original/33540.jpg?1701439680', 'preview': '/system/animes/preview/33540.jpg?1701439680', 'x96': '/system/animes/x96/33540.jpg?1701439680', 'x48': '/system/animes/x48/33540.jpg?1701439680'}",0,"Косаку Сима, бизнесмен из Азии",33540,released
/animes/33541-bishoujo-yuugi-unit-crane-game-girls-galaxy,2016-12-21,Bishoujo Yuugi Unit Crane Game Girls Galaxy,4.7,2016-10-05,tv,12,"{'original': '/system/animes/original/33541.jpg?1701400733', 'preview': '/system/animes/preview/33541.jpg?1701400733', 'x96': '/system/animes/x96/33541.jpg?1701400733', 'x48': '/system/animes/x48/33541.jpg?1701400733'}",12,Красотки и игровые автоматы 2,33541,released
/animes/3355-fortune-dogs,2003-03-29,Fortune Dogs,6.71,2002-07-04,tv,39,"{'original': '/system/animes/original/3355.jpg?1701409017', 'preview': '/system/animes/preview/3355.jpg?1701409017', 'x96': '/system/animes/x96/3355.jpg?1701409017', 'x48': '/system/animes/x48/3355.jpg?1701409017'}",0,Собачье счастье,3355,released
/animes/3356-mahoutsukai-sally,1968-12-30,Mahoutsukai Sally,6.89,1966-12-05,tv,109,"{'original': '/system/animes/original/3356.jpg?1701424989', 'preview': '/system/animes/preview/3356.jpg?1701424989', 'x96': '/system/animes/x96/3356.jpg?1701424989', 'x48': '/system/animes/x48/3356.jpg?1701424989'}",0,Ведьма Салли,3356,released
/animes/33572-idol-memories,2016-12-19,Idol Memories,5.4,2016-10-03,tv,12,"{'original': '/system/animes/original/33572.jpg?1701415558', 'preview': '/system/animes/preview/33572.jpg?1701415558', 'x96': '/system/animes/x96/33572.jpg?1701415558', 'x48': '/system/animes/x48/33572.jpg?1701415558'}",12,Воспоминания идола,33572,released
/animes/3358-kure-nai,2008-06-20,Kure-nai,7.33,2008-04-04,tv,12,"{'original': '/system/animes/original/3358.jpg?1701422282', 'preview': '/system/animes/preview/3358.jpg?1701422282', 'x96': '/system/animes/x96/3358.jpg?1701422282', 'x48': '/system/animes/x48/3358.jpg?1701422282'}",0,Курэнай,3358,released
/animes/33583-nana-moon,,Nana Moon,0.0,2012-01-01,tv,52,"{'original': '/system/animes/original/33583.jpg?1701428501', 'preview': '/system/animes/preview/33583.jpg?1701428501', 'x96': '/system/animes/x96/33583.jpg?1701428501', 'x48': '/system/animes/x48/33583.jpg?1701428501'}",0,,33583,released
/animes/33589-vivid-strike,2016-12-18,ViVid Strike!,7.0,2016-10-02,tv,12,"{'original': '/system/animes/original/33589.jpg?1701448259', 'preview': '/system/animes/preview/33589.jpg?1701448259', 'x96': '/system/animes/x96/33589.jpg?1701448259', 'x48': '/system/animes/x48/33589.jpg?1701448259'}",12,Вивид Страйк!,33589,released
/animes/3359-amatsuki,2008-06-28,Amatsuki,6.87,2008-04-05,tv,13,"{'original': '/system/animes/original/3359.jpg?1701397471', 'preview': '/system/animes/preview/3359.jpg?1701397471', 'x96': '/system/animes/x96/3359.jpg?1701397471', 'x48': '/system/animes/x48/3359.jpg?1701397471'}",0,Хмурая луна,3359,released
/animes/33599-na-sa-er-ding,2015-01-15,Na Sa Er Ding,0.0,2014-12-22,tv,100,"{'original': '/system/animes/original/33599.jpg?1701428349', 'preview': '/system/animes/preview/33599.jpg?1701428349', 'x96': '/system/animes/x96/33599.jpg?1701428349', 'x48': '/system/animes/x48/33599.jpg?1701428349'}",0,Насреддин,33599,released
/animes/336-ginyuu-mokushiroku-meine-liebe,2005-02-03,Ginyuu Mokushiroku Meine Liebe,6.42,2004-11-04,tv,13,"{'original': '/system/animes/original/336.jpg?1701410752', 'preview': '/system/animes/preview/336.jpg?1701410752', 'x96': '/system/animes/x96/336.jpg?1701410752', 'x48': '/system/animes/x48/336.jpg?1701410752'}",0,Моя любовь,336,released
/animes/3361-ufo-senshi-dai-apolon,1976-09-28,UFO Senshi Dai Apolon,6.15,1976-04-06,tv,26,"{'original': '/system/animes/original/3361.jpg?1701446971', 'preview': '/system/animes/preview/3361.jpg?1701446971', 'x96': '/system/animes/x96/3361.jpg?1701446971', 'x48': '/system/animes/x48/3361.jpg?1701446971'}",0,Внеземной воин Аполлон,3361,released
/animes/3363-rd-sennou-chousashitsu,2008-10-01,RD Sennou Chousashitsu,7.09,2008-04-09,tv,26,"{'original': '/system/animes/original/3363.jpg?1701435724', 'preview': '/system/animes/preview/3363.jpg?1701435724', 'x96': '/system/animes/x96/3363.jpg?1701435724', 'x48': '/system/animes/x48/3363.jpg?1701435724'}",0,Реал Драйв,3363,released
/animes/33630-xing-you-ji,,Xing You Ji,5.93,2011-10-30,tv,26,"{'original': '/system/animes/original/33630.jpg?1701450143', 'preview': '/system/animes/preview/33630.jpg?1701450143', 'x96': '/system/animes/x96/33630.jpg?1701450143', 'x48': '/system/animes/x48/33630.jpg?1701450143'}",26,Радужное море,33630,released
/animes/3366-persona-trinity-soul,2008-06-28,Persona: Trinity Soul,6.51,2008-01-05,tv,26,"{'original': '/system/animes/original/3366.jpg?1701433027', 'preview': '/system/animes/preview/3366.jpg?1701433027', 'x96': '/system/animes/x96/3366.jpg?1701433027', 'x48': '/system/animes/x48/3366.jpg?1701433027'}",0,Персона: Душа троицы,3366,released
/animes/33668-soushin-shoujo-matoi,2016-12-20,Soushin Shoujo Matoi,6.71,2016-10-04,tv,12,"{'original': '/system/animes/original/33668.jpg?1701441648', 'preview': '/system/animes/preview/33668.jpg?1701441648', 'x96': '/system/animes/x96/33668.jpg?1701441648', 'x48': '/system/animes/x48/33668.jpg?1701441648'}",12,Матой: Изгоняющая духов,33668,released
/animes/33670-xingji-biaoche-wang,2006-06-01,Xingji Biaoche Wang,0.0,2006-02-01,tv,52,"{'original': '/system/animes/original/33670.jpg?1701450204', 'preview': '/system/animes/preview/33670.jpg?1701450204', 'x96': '/system/animes/x96/33670.jpg?1701450204', 'x48': '/system/animes/x48/33670.jpg?1701450204'}",0,Звёздные гонщики,33670,released
/animes/33671-feng-shu-zhan-jing,2011-01-01,Feng Shu Zhan Jing,0.0,2010-12-22,tv,26,"{'original': '/system/animes/original/33671.jpg?1701408485', 'preview': '/system/animes/preview/33671.jpg?1701408485', 'x96': '/system/animes/x96/33671.jpg?1701408485', 'x48': '/system/animes/x48/33671.jpg?1701408485'}",0,Конфигураторы,33671,released
/animes/3369-shoubushi-densetsu-tetsuya,2001-03-24,Shoubushi Densetsu Tetsuya,7.52,2000-10-07,tv,20,"{'original': '/system/animes/original/3369.jpg?1701440399', 'preview': '/system/animes/preview/3369.jpg?1701440399', 'x96': '/system/animes/x96/3369.jpg?1701440399', 'x48': '/system/animes/x48/3369.jpg?1701440399'}",0,Легендарный игрок Тэцуя,3369,released
/animes/33690-nazotokine,2016-12-21,Nazotokine,4.8,2016-10-05,tv,12,"{'original': '/system/animes/original/33690.jpg?1701428887', 'preview': '/system/animes/preview/33690.jpg?1701428887', 'x96': '/system/animes/x96/33690.jpg?1701428887', 'x48': '/system/animes/x48/33690.jpg?1701428887'}",12,Загадки Токинэ,33690,released
/animes/337-psychic-academy,2002-09-13,Psychic Academy,6.19,2002-03-29,tv,24,"{'original': '/system/animes/original/337.jpg?1701435074', 'preview': '/system/animes/preview/337.jpg?1701435074', 'x96': '/system/animes/x96/337.jpg?1701435074', 'x48': '/system/animes/x48/337.jpg?1701435074'}",0,Пси-Академия,337,released
/animes/3372-rgb-adventure,2006-12-24,RGB Adventure,0.0,2006-11-19,tv,6,"{'original': '/system/animes/original/3372.jpg?1701436083', 'preview': '/system/animes/preview/3372.jpg?1701436083', 'x96': '/system/animes/x96/3372.jpg?1701436083', 'x48': '/system/animes/x48/3372.jpg?1701436083'}",0,"Приключение Красного, Зелёного, Синего",3372,released
/animes/33726-saiyuuki-reload-blast,2017-09-20,Saiyuuki Reload Blast,7.21,2017-07-05,tv,12,"{'original': '/system/animes/original/33726.jpg?1701437264', 'preview': '/system/animes/preview/33726.jpg?1701437264', 'x96': '/system/animes/x96/33726.jpg?1701437264', 'x48': '/system/animes/x48/33726.jpg?1701437264'}",12,Саюки: Новый взрыв,33726,released
/animes/33727-neko-no-dayan-fushigi-gekijou,2017-04-20,Neko no Dayan: Fushigi Gekijou,0.0,2016-10-01,tv,30,"{'original': '/system/animes/original/33727.jpg?1701429081', 'preview': '/system/animes/preview/33727.jpg?1701429081', 'x96': '/system/animes/x96/33727.jpg?1701429081', 'x48': '/system/animes/x48/33727.jpg?1701429081'}",0,Котик Даян: Театр чудес,33727,released
/animes/33733-inazuma-eleven-ares-no-tenbin,2018-09-28,Inazuma Eleven: Ares no Tenbin,6.7,2018-04-06,tv,26,"{'original': '/system/animes/original/33733.jpg?1701415867', 'preview': '/system/animes/preview/33733.jpg?1701415867', 'x96': '/system/animes/x96/33733.jpg?1701415867', 'x48': '/system/animes/x48/33733.jpg?1701415867'}",26,Инадзума 11: Весы Ареса,33733,released
/animes/33737-megaton-kyuu-musashi,2021-12-24,Megaton-kyuu Musashi,6.26,2021-10-01,tv,13,"{'original': '/system/animes/original/33737.jpg?1701426186', 'preview': '/system/animes/preview/33737.jpg?1701426186', 'x96': '/system/animes/x96/33737.jpg?1701426186', 'x48': '/system/animes/x48/33737.jpg?1701426186'}",13,Мегатон,33737,released
/animes/33739-tian-xin-ge-ge,2011-11-24,Tian Xin Ge Ge,6.29,2011-10-04,tv,52,"{'original': '/system/animes/original/33739.jpg?1701444895', 'preview': '/system/animes/preview/33739.jpg?1701444895', 'x96': '/system/animes/x96/33739.jpg?1701444895', 'x48': '/system/animes/x48/33739.jpg?1701444895'}",0,Милая принцесса,33739,released
/animes/33743-fuuka,2017-03-24,Fuuka,6.51,2017-01-06,tv,12,"{'original': '/system/animes/original/33743.jpg?1701409636', 'preview': '/system/animes/preview/33743.jpg?1701409636', 'x96': '/system/animes/x96/33743.jpg?1701409636', 'x48': '/system/animes/x48/33743.jpg?1701409636'}",12,Фука,33743,released
/animes/33746-anitore-xx-hitotsu-yane-no-shita-de,2016-12-21,Anitore! XX: Hitotsu Yane no Shita de,5.58,2016-10-05,tv,12,"{'original': '/system/animes/original/33746.jpg?1701397840', 'preview': '/system/animes/preview/33746.jpg?1701397840', 'x96': '/system/animes/x96/33746.jpg?1701397840', 'x48': '/system/animes/x48/33746.jpg?1701397840'}",2,Аниме-тренировки 2,33746,released
